Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.19-11.00.07.659_0892.jpk-qi-series;892;1.33594e-05;-8.67187e-06;8.98158e-08;0.00291440;7.85177e+06;-1.89380e-07;-1.31491e-10;;0.00000;0.00000;4.71277e-10
qi-data-2022.04.19-11.00.07.659_0893.jpk-qi-series;893;1.38281e-05;-8.67187e-06;8.99574e-08;0.00285739;1.10103e+07;-2.07293e-07;-3.64403e-10;;0.00000;0.00000;3.47302e-10
qi-data-2022.04.19-11.00.07.659_0894.jpk-qi-series;894;1.42969e-05;-8.67187e-06;8.99030e-08;0.00284758;1.11663e+07;-2.07096e-07;-3.89824e-10;;0.00000;0.00000;3.66021e-10
qi-data-2022.04.19-11.00.07.659_0895.jpk-qi-series;895;1.47656e-05;-8.67187e-06;8.97159e-08;0.00286886;1.18596e+07;-2.12190e-07;-3.52595e-10;;0.00000;0.00000;3.24660e-10
qi-data-2022.04.19-11.00.07.659_0896.jpk-qi-series;896;-1.47656e-05;-8.20313e-06;9.32009e-08;0.00254307;1.30601e+07;-1.77875e-07;-2.13900e-10;;0.00000;0.00000;2.04179e-10
qi-data-2022.04.19-11.00.07.659_0897.jpk-qi-series;897;-1.42969e-05;-8.20313e-06;9.36129e-08;0.00291082;1.05225e+07;-1.78364e-07;-3.31838e-10;;0.00000;0.00000;3.32643e-10
qi-data-2022.04.19-11.00.07.659_0898.jpk-qi-series;898;-1.38281e-05;-8.20313e-06;9.33268e-08;0.00295223;9.63946e+06;-1.79500e-07;-2.65921e-10;;0.00000;0.00000;2.71616e-10
qi-data-2022.04.19-11.00.07.659_0899.jpk-qi-series;899;-1.33594e-05;-8.20313e-06;9.31753e-08;0.00295125;9.19724e+06;-1.77093e-07;-2.48741e-10;;0.00000;0.00000;2.50670e-10
qi-data-2022.04.19-11.00.07.659_0900.jpk-qi-series;900;-1.28906e-05;-8.20313e-06;9.36599e-08;0.00285640;1.10162e+07;-1.78211e-07;-4.74547e-10;;0.00000;0.00000;4.39960e-10
qi-data-2022.04.19-11.00.07.659_0901.jpk-qi-series;901;-1.24219e-05;-8.20313e-06;9.30740e-08;0.00295952;9.92948e+06;-1.78050e-07;-2.32914e-10;;0.00000;0.00000;2.59793e-10
qi-data-2022.04.19-11.00.07.659_0902.jpk-qi-series;902;-1.19531e-05;-8.20313e-06;9.31173e-08;0.00294647;1.08790e+07;-1.76545e-07;-3.07137e-10;;0.00000;0.00000;3.20745e-10
qi-data-2022.04.19-11.00.07.659_0903.jpk-qi-series;903;-1.14844e-05;-8.20313e-06;9.29039e-08;0.00295927;1.00299e+07;-1.69698e-07;-2.59407e-10;;0.00000;0.00000;2.51073e-10
qi-data-2022.04.19-11.00.07.659_0904.jpk-qi-series;904;-1.10156e-05;-8.20313e-06;9.31060e-08;0.00290307;9.96148e+06;-1.72811e-07;-3.53173e-10;;0.00000;0.00000;3.56620e-10
qi-data-2022.04.19-11.00.07.659_0905.jpk-qi-series;905;-1.05469e-05;-8.20313e-06;9.33081e-08;0.00285202;1.09528e+07;-1.76627e-07;-4.60278e-10;;0.00000;0.00000;4.28442e-10
qi-data-2022.04.19-11.00.07.659_0906.jpk-qi-series;906;-1.00781e-05;-8.20313e-06;9.29437e-08;0.00292146;1.00531e+07;-1.75261e-07;-3.49405e-10;;0.00000;0.00000;3.44634e-10
qi-data-2022.04.19-11.00.07.659_0907.jpk-qi-series;907;-9.60937e-06;-8.20313e-06;9.26823e-08;0.00294656;1.16663e+07;-1.83172e-07;-2.74801e-10;;0.00000;0.00000;2.78406e-10
qi-data-2022.04.19-11.00.07.659_0908.jpk-qi-series;908;-9.14063e-06;-8.20313e-06;9.27859e-08;0.00290856;1.02258e+07;-1.83511e-07;-3.54390e-10;;0.00000;0.00000;3.32709e-10
qi-data-2022.04.19-11.00.07.659_0909.jpk-qi-series;909;-8.67187e-06;-8.20313e-06;9.27834e-08;0.00288953;1.04392e+07;-1.84945e-07;-3.55802e-10;;0.00000;0.00000;3.47411e-10
qi-data-2022.04.19-11.00.07.659_0910.jpk-qi-series;910;-8.20313e-06;-8.20313e-06;9.26914e-08;0.00290557;1.00464e+07;-1.80905e-07;-3.70210e-10;;0.00000;0.00000;3.53399e-10
qi-data-2022.04.19-11.00.07.659_0911.jpk-qi-series;911;-7.73438e-06;-8.20313e-06;9.25054e-08;0.00292842;9.83839e+06;-1.79860e-07;-2.87413e-10;;0.00000;0.00000;2.90102e-10
qi-data-2022.04.19-11.00.07.659_0912.jpk-qi-series;912;-7.26562e-06;-8.20313e-06;9.23714e-08;0.00294757;9.46818e+06;-1.81259e-07;-3.22255e-10;;0.00000;0.00000;3.16219e-10
qi-data-2022.04.19-11.00.07.659_0913.jpk-qi-series;913;-6.79687e-06;-8.20313e-06;9.23826e-08;0.00291491;1.07628e+07;-1.83100e-07;-3.32772e-10;;0.00000;0.00000;3.13108e-10
qi-data-2022.04.19-11.00.07.659_0914.jpk-qi-series;914;-6.32813e-06;-8.20313e-06;9.22893e-08;0.00292369;1.04877e+07;-1.88084e-07;-3.08755e-10;;0.00000;0.00000;3.05636e-10
qi-data-2022.04.19-11.00.07.659_0915.jpk-qi-series;915;-5.85938e-06;-8.20313e-06;9.22014e-08;0.00292288;9.61031e+06;-1.88437e-07;-3.18547e-10;;0.00000;0.00000;3.01009e-10
qi-data-2022.04.19-11.00.07.659_0916.jpk-qi-series;916;-5.39062e-06;-8.20313e-06;9.22225e-08;0.00290692;1.04744e+07;-1.83395e-07;-3.66419e-10;;0.00000;0.00000;3.33865e-10
qi-data-2022.04.19-11.00.07.659_0917.jpk-qi-series;917;-4.92187e-06;-8.20313e-06;9.17273e-08;0.00298667;1.02571e+07;-1.82512e-07;-1.95952e-10;;0.00000;0.00000;1.98162e-10
qi-data-2022.04.19-11.00.07.659_0918.jpk-qi-series;918;-4.45313e-06;-8.20313e-06;9.18526e-08;0.00294499;1.04413e+07;-1.83600e-07;-2.71388e-10;;0.00000;0.00000;2.63837e-10
qi-data-2022.04.19-11.00.07.659_0919.jpk-qi-series;919;-3.98438e-06;-8.20313e-06;9.18257e-08;0.00292751;9.83989e+06;-1.81971e-07;-2.07109e-10;;0.00000;0.00000;1.90048e-10
qi-data-2022.04.19-11.00.07.659_0920.jpk-qi-series;920;-3.51562e-06;-8.20313e-06;9.21538e-08;0.00285408;1.01156e+07;-1.81036e-07;-7.81094e-11;;0.00000;0.00000;1.97575e-10
qi-data-2022.04.19-11.00.07.659_0921.jpk-qi-series;921;-3.04687e-06;-8.20313e-06;9.17265e-08;0.00292115;9.89672e+06;-1.82998e-07;9.72031e-10;;0.00000;0.00000;1.36395e-09
qi-data-2022.04.19-11.00.07.659_0922.jpk-qi-series;922;-2.57813e-06;-8.20313e-06;9.15228e-08;0.00295235;7.87846e+06;-1.78913e-07;3.43328e-09;;0.00000;0.00000;4.65401e-09
qi-data-2022.04.19-11.00.07.659_0923.jpk-qi-series;923;-2.10938e-06;-8.20313e-06;9.24408e-08;0.00277280;40496.7;2.62323e-06;9.75622e-10;;0.00000;0.00000;1.34839e-09
qi-data-2022.04.19-11.00.07.659_0924.jpk-qi-series;924;-1.64062e-06;-8.20313e-06;9.23971e-08;0.00279465;58699.0;4.02947e-06;1.30666e-10;;0.00000;0.00000;3.35059e-10
qi-data-2022.04.19-11.00.07.659_0925.jpk-qi-series;925;-1.17187e-06;-8.20313e-06;9.55296e-08;0.00222693;47997.9;4.23806e-06;3.23549e-10;;0.00000;0.00000;3.09310e-10
qi-data-2022.04.19-11.00.07.659_0926.jpk-qi-series;926;-7.03125e-07;-8.20313e-06;1.05725e-07;0.000465125;57995.8;3.91734e-06;9.44164e-10;;0.00000;0.00000;8.65186e-10
qi-data-2022.04.19-11.00.07.659_0927.jpk-qi-series;927;-2.34375e-07;-8.20313e-06;1.20362e-07;-0.00199176;26624.9;5.32191e-06;2.94617e-11;;0.00000;0.00000;1.13929e-10
qi-data-2022.04.19-11.00.07.659_0928.jpk-qi-series;928;2.34375e-07;-8.20313e-06;1.24267e-07;-0.00255277;44595.0;5.35038e-06;1.09764e-10;;0.00000;0.00000;1.41020e-10
qi-data-2022.04.19-11.00.07.659_0929.jpk-qi-series;929;7.03125e-07;-8.20313e-06;1.36208e-07;-0.00444904;26926.7;5.66147e-06;6.78249e-12;;0.00000;0.00000;5.34553e-11
qi-data-2022.04.19-11.00.07.659_0930.jpk-qi-series;930;1.17187e-06;-8.20313e-06;1.53383e-07;-0.00719954;33579.5;5.73877e-06;1.58118e-11;;0.00000;0.00000;4.06591e-11
qi-data-2022.04.19-11.00.07.659_0931.jpk-qi-series;931;1.64063e-06;-8.20313e-06;1.60223e-07;-0.00821924;24384.4;5.70970e-06;4.88275e-12;;0.00000;0.00000;3.96270e-11
qi-data-2022.04.19-11.00.07.659_0932.jpk-qi-series;932;2.10937e-06;-8.20313e-06;1.76822e-07;-0.0108027;8139.81;5.57221e-06;-8.69285e-11;;0.00000;0.00000;6.81898e-11
qi-data-2022.04.19-11.00.07.659_0933.jpk-qi-series;933;2.57813e-06;-8.20313e-06;1.88842e-07;-0.0126039;;;;;;;
qi-data-2022.04.19-11.00.07.659_0934.jpk-qi-series;934;3.04688e-06;-8.20313e-06;1.95651e-07;-0.0134883;;;;;;;
qi-data-2022.04.19-11.00.07.659_0935.jpk-qi-series;935;3.51562e-06;-8.20313e-06;2.20657e-07;-0.0173288;;;;;;;
qi-data-2022.04.19-11.00.07.659_0936.jpk-qi-series;936;3.98438e-06;-8.20313e-06;2.50554e-07;-0.0220824;;;;;;;
qi-data-2022.04.19-11.00.07.659_0937.jpk-qi-series;937;4.45312e-06;-8.20313e-06;3.21979e-07;-0.0338631;;;;;;;
qi-data-2022.04.19-11.00.07.659_0938.jpk-qi-series;938;4.92187e-06;-8.20313e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_0939.jpk-qi-series;939;5.39063e-06;-8.20313e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_0940.jpk-qi-series;940;5.85937e-06;-8.20313e-06;3.76025e-07;-0.0427354;;;;;;;
qi-data-2022.04.19-11.00.07.659_0941.jpk-qi-series;941;6.32813e-06;-8.20313e-06;1.81543e-07;-0.0106952;;;;;;;
qi-data-2022.04.19-11.00.07.659_0942.jpk-qi-series;942;6.79688e-06;-8.20313e-06;2.07924e-07;-0.0152980;;;;;;;
qi-data-2022.04.19-11.00.07.659_0943.jpk-qi-series;943;7.26562e-06;-8.20313e-06;1.95710e-07;-0.0133828;12805.5;5.78942e-06;3.65981e-11;;0.00000;0.00000;4.38940e-11
qi-data-2022.04.19-11.00.07.659_0944.jpk-qi-series;944;7.73438e-06;-8.20313e-06;1.87353e-07;-0.0121330;80477.8;5.72429e-06;-2.82106e-12;;0.00000;0.00000;3.15888e-11
qi-data-2022.04.19-11.00.07.659_0945.jpk-qi-series;945;8.20312e-06;-8.20313e-06;1.68753e-07;-0.00938413;21247.9;5.83364e-06;-7.62163e-12;;0.00000;0.00000;3.89583e-11
qi-data-2022.04.19-11.00.07.659_0946.jpk-qi-series;946;8.67187e-06;-8.20313e-06;1.48542e-07;-0.00620948;;;;;;;
qi-data-2022.04.19-11.00.07.659_0947.jpk-qi-series;947;9.14063e-06;-8.20313e-06;1.16069e-07;-0.00120931;37386.2;5.53396e-06;-4.66113e-11;;0.00000;0.00000;4.11985e-10
qi-data-2022.04.19-11.00.07.659_0948.jpk-qi-series;948;9.60937e-06;-8.20313e-06;1.13283e-07;-0.000955139;19726.9;4.96082e-06;-4.31079e-11;;0.00000;0.00000;4.38328e-10
qi-data-2022.04.19-11.00.07.659_0949.jpk-qi-series;949;1.00781e-05;-8.20313e-06;9.53012e-08;0.00204424;51275.1;4.32347e-06;3.83679e-10;;0.00000;0.00000;3.85410e-10
qi-data-2022.04.19-11.00.07.659_0950.jpk-qi-series;950;1.05469e-05;-8.20313e-06;9.18673e-08;0.00262202;50083.9;3.97093e-06;3.70618e-11;;0.00000;0.00000;2.33884e-10
qi-data-2022.04.19-11.00.07.659_0951.jpk-qi-series;951;1.10156e-05;-8.20313e-06;9.11721e-08;0.00275295;66080.8;3.32778e-06;-5.06702e-11;;0.00000;0.00000;3.64186e-10
qi-data-2022.04.19-11.00.07.659_0952.jpk-qi-series;952;1.14844e-05;-8.20313e-06;9.09629e-08;0.00276319;69990.0;2.81504e-06;-9.64974e-11;;0.00000;0.00000;5.27235e-10
qi-data-2022.04.19-11.00.07.659_0953.jpk-qi-series;953;1.19531e-05;-8.20313e-06;9.07063e-08;0.00280987;94420.2;2.21889e-06;1.40620e-11;;0.00000;0.00000;5.14526e-10
qi-data-2022.04.19-11.00.07.659_0954.jpk-qi-series;954;1.24219e-05;-8.20313e-06;9.03679e-08;0.00285748;108688;1.71571e-06;-5.46290e-11;;0.00000;0.00000;4.37357e-10
qi-data-2022.04.19-11.00.07.659_0955.jpk-qi-series;955;1.28906e-05;-8.20313e-06;8.92677e-08;0.00306939;70428.9;1.23079e-06;2.16577e-10;;0.00000;0.00000;8.54718e-10
qi-data-2022.04.19-11.00.07.659_0956.jpk-qi-series;956;1.33594e-05;-8.20313e-06;9.01632e-08;0.00285432;397860;1.29723e-07;-4.85316e-11;;0.00000;0.00000;1.02457e-09
qi-data-2022.04.19-11.00.07.659_0957.jpk-qi-series;957;1.38281e-05;-8.20313e-06;9.03571e-08;0.00278900;1.00604e+07;-1.97288e-07;-3.82375e-10;;0.00000;0.00000;3.74264e-10
qi-data-2022.04.19-11.00.07.659_0958.jpk-qi-series;958;1.42969e-05;-8.20313e-06;8.96084e-08;0.00292934;1.08046e+07;-2.05870e-07;-2.46632e-10;;0.00000;0.00000;2.42919e-10
qi-data-2022.04.19-11.00.07.659_0959.jpk-qi-series;959;1.47656e-05;-8.20313e-06;8.99193e-08;0.00284621;1.04913e+07;-2.11167e-07;-3.63247e-10;;0.00000;0.00000;3.44967e-10
qi-data-2022.04.19-11.00.07.659_0960.jpk-qi-series;960;-1.47656e-05;-7.73438e-06;9.27292e-08;0.00311976;1.22076e+07;-1.74004e-07;2.76153e-11;;0.00000;0.00000;1.76523e-10
qi-data-2022.04.19-11.00.07.659_0961.jpk-qi-series;961;-1.42969e-05;-7.73438e-06;9.34519e-08;0.00293583;1.14869e+07;-1.79170e-07;-3.13244e-10;;0.00000;0.00000;3.06536e-10
qi-data-2022.04.19-11.00.07.659_0962.jpk-qi-series;962;-1.38281e-05;-7.73438e-06;9.37384e-08;0.00286346;9.63500e+06;-1.78256e-07;-4.67749e-10;;0.00000;0.00000;4.19539e-10
qi-data-2022.04.19-11.00.07.659_0963.jpk-qi-series;963;-1.33594e-05;-7.73438e-06;9.32703e-08;0.00295803;9.67573e+06;-1.75605e-07;-3.14811e-10;;0.00000;0.00000;2.93875e-10
qi-data-2022.04.19-11.00.07.659_0964.jpk-qi-series;964;-1.28906e-05;-7.73438e-06;9.34438e-08;0.00288240;9.92653e+06;-1.76827e-07;-4.17188e-10;;0.00000;0.00000;3.80219e-10
qi-data-2022.04.19-11.00.07.659_0965.jpk-qi-series;965;-1.24219e-05;-7.73438e-06;9.31618e-08;0.00293800;9.78794e+06;-1.72332e-07;-3.50018e-10;;0.00000;0.00000;3.14247e-10
qi-data-2022.04.19-11.00.07.659_0966.jpk-qi-series;966;-1.19531e-05;-7.73438e-06;9.33085e-08;0.00286989;9.84748e+06;-1.71524e-07;-4.14975e-10;;0.00000;0.00000;3.88389e-10
qi-data-2022.04.19-11.00.07.659_0967.jpk-qi-series;967;-1.14844e-05;-7.73438e-06;9.30552e-08;0.00291446;9.41150e+06;-1.67877e-07;-3.63815e-10;;0.00000;0.00000;3.34653e-10
qi-data-2022.04.19-11.00.07.659_0968.jpk-qi-series;968;-1.10156e-05;-7.73438e-06;9.28373e-08;0.00295333;1.04934e+07;-1.66898e-07;-2.60977e-10;;0.00000;0.00000;2.67837e-10
qi-data-2022.04.19-11.00.07.659_0969.jpk-qi-series;969;-1.05469e-05;-7.73438e-06;9.29080e-08;0.00292680;9.86067e+06;-1.68893e-07;-3.33432e-10;;0.00000;0.00000;3.27965e-10
qi-data-2022.04.19-11.00.07.659_0970.jpk-qi-series;970;-1.00781e-05;-7.73438e-06;9.22768e-08;0.00303522;1.00823e+07;-1.73915e-07;-1.11622e-10;;0.00000;0.00000;1.36748e-10
qi-data-2022.04.19-11.00.07.659_0971.jpk-qi-series;971;-9.60937e-06;-7.73438e-06;9.24342e-08;0.00297137;1.06991e+07;-1.83313e-07;-2.20158e-10;;0.00000;0.00000;2.16063e-10
qi-data-2022.04.19-11.00.07.659_0972.jpk-qi-series;972;-9.14063e-06;-7.73438e-06;9.25180e-08;0.00294170;1.13845e+07;-1.83851e-07;-3.15522e-10;;0.00000;0.00000;2.83239e-10
qi-data-2022.04.19-11.00.07.659_0973.jpk-qi-series;973;-8.67187e-06;-7.73438e-06;9.24202e-08;0.00292904;1.04596e+07;-1.82981e-07;-2.91210e-10;;0.00000;0.00000;2.62674e-10
qi-data-2022.04.19-11.00.07.659_0974.jpk-qi-series;974;-8.20313e-06;-7.73438e-06;9.22337e-08;0.00296023;9.90668e+06;-1.76287e-07;-2.64677e-10;;0.00000;0.00000;2.69088e-10
qi-data-2022.04.19-11.00.07.659_0975.jpk-qi-series;975;-7.73438e-06;-7.73438e-06;9.23278e-08;0.00292069;1.04379e+07;-1.77883e-07;-3.05696e-10;;0.00000;0.00000;2.94146e-10
qi-data-2022.04.19-11.00.07.659_0976.jpk-qi-series;976;-7.26562e-06;-7.73438e-06;9.22764e-08;0.00292651;9.55340e+06;-1.77256e-07;-3.34880e-10;;0.00000;0.00000;3.07421e-10
qi-data-2022.04.19-11.00.07.659_0977.jpk-qi-series;977;-6.79687e-06;-7.73438e-06;9.24179e-08;0.00288575;1.05399e+07;-1.79101e-07;-3.99002e-10;;0.00000;0.00000;3.70274e-10
qi-data-2022.04.19-11.00.07.659_0978.jpk-qi-series;978;-6.32813e-06;-7.73438e-06;9.22514e-08;0.00289848;9.32970e+06;-1.74191e-07;-3.57164e-10;;0.00000;0.00000;3.27522e-10
qi-data-2022.04.19-11.00.07.659_0979.jpk-qi-series;979;-5.85938e-06;-7.73438e-06;9.20709e-08;0.00292014;1.02457e+07;-1.76177e-07;-3.04671e-10;;0.00000;0.00000;2.84480e-10
qi-data-2022.04.19-11.00.07.659_0980.jpk-qi-series;980;-5.39062e-06;-7.73438e-06;9.20895e-08;0.00292562;9.74392e+06;-1.77454e-07;-3.28397e-10;;0.00000;0.00000;3.06048e-10
qi-data-2022.04.19-11.00.07.659_0981.jpk-qi-series;981;-4.92187e-06;-7.73438e-06;9.19592e-08;0.00291869;1.05596e+07;-1.79971e-07;-2.81638e-10;;0.00000;0.00000;2.73623e-10
qi-data-2022.04.19-11.00.07.659_0982.jpk-qi-series;982;-4.45313e-06;-7.73438e-06;9.21261e-08;0.00288539;1.13765e+07;-1.82752e-07;-3.63437e-10;;0.00000;0.00000;3.25681e-10
qi-data-2022.04.19-11.00.07.659_0983.jpk-qi-series;983;-3.98438e-06;-7.73438e-06;9.18602e-08;0.00293104;1.03918e+07;-1.83995e-07;-2.75209e-10;;0.00000;0.00000;2.64840e-10
qi-data-2022.04.19-11.00.07.659_0984.jpk-qi-series;984;-3.51562e-06;-7.73438e-06;9.15136e-08;0.00297075;1.05575e+07;-1.85406e-07;-4.48023e-11;;0.00000;0.00000;1.79321e-10
qi-data-2022.04.19-11.00.07.659_0985.jpk-qi-series;985;-3.04687e-06;-7.73438e-06;9.16377e-08;0.00293472;9.72132e+06;-1.83062e-07;3.70281e-10;;0.00000;0.00000;8.17232e-10
qi-data-2022.04.19-11.00.07.659_0986.jpk-qi-series;986;-2.57813e-06;-7.73438e-06;9.14863e-08;0.00294955;8.84057e+06;-1.83614e-07;1.49369e-09;;0.00000;0.00000;2.01332e-09
qi-data-2022.04.19-11.00.07.659_0987.jpk-qi-series;987;-2.10938e-06;-7.73438e-06;9.18674e-08;0.00288169;72092.9;1.96618e-06;8.91432e-10;;0.00000;0.00000;9.87113e-10
qi-data-2022.04.19-11.00.07.659_0988.jpk-qi-series;988;-1.64062e-06;-7.73438e-06;9.21394e-08;0.00282292;20272.2;4.47881e-06;-8.09170e-11;;0.00000;0.00000;7.78060e-10
qi-data-2022.04.19-11.00.07.659_0989.jpk-qi-series;989;-1.17187e-06;-7.73438e-06;9.37546e-08;0.00252119;40092.9;4.28630e-06;1.43715e-10;;0.00000;0.00000;3.43929e-10
qi-data-2022.04.19-11.00.07.659_0990.jpk-qi-series;990;-7.03125e-07;-7.73438e-06;1.01170e-07;0.00123632;52115.8;4.06950e-06;5.81216e-10;;0.00000;0.00000;5.76478e-10
qi-data-2022.04.19-11.00.07.659_0991.jpk-qi-series;991;-2.34375e-07;-7.73438e-06;1.08091e-07;6.44872e-05;38447.3;5.38938e-06;9.93249e-12;;0.00000;0.00000;1.38238e-10
qi-data-2022.04.19-11.00.07.659_0992.jpk-qi-series;992;2.34375e-07;-7.73438e-06;1.21325e-07;-0.00212080;30203.0;5.58602e-06;4.07159e-11;;0.00000;0.00000;1.45454e-10
qi-data-2022.04.19-11.00.07.659_0993.jpk-qi-series;993;7.03125e-07;-7.73438e-06;1.33240e-07;-0.00402180;32517.2;5.58695e-06;2.27200e-11;;0.00000;0.00000;8.58946e-11
qi-data-2022.04.19-11.00.07.659_0994.jpk-qi-series;994;1.17187e-06;-7.73438e-06;1.48431e-07;-0.00644040;33127.0;5.59285e-06;1.60763e-11;;0.00000;0.00000;4.31946e-11
qi-data-2022.04.19-11.00.07.659_0995.jpk-qi-series;995;1.64063e-06;-7.73438e-06;1.55276e-07;-0.00745582;31950.8;5.78676e-06;1.26402e-11;;0.00000;0.00000;4.12044e-11
qi-data-2022.04.19-11.00.07.659_0996.jpk-qi-series;996;2.10937e-06;-7.73438e-06;1.71508e-07;-0.0100253;17128.0;5.59163e-06;-3.77092e-11;;0.00000;0.00000;4.90663e-11
qi-data-2022.04.19-11.00.07.659_0997.jpk-qi-series;997;2.57813e-06;-7.73438e-06;1.81189e-07;-0.0114728;32153.9;5.51904e-06;-1.19101e-10;;0.00000;0.00000;1.04420e-10
qi-data-2022.04.19-11.00.07.659_0998.jpk-qi-series;998;3.04688e-06;-7.73438e-06;1.83207e-07;-0.0116220;;;;;;;
qi-data-2022.04.19-11.00.07.659_0999.jpk-qi-series;999;3.51562e-06;-7.73438e-06;1.96882e-07;-0.0136501;;;;;;;
qi-data-2022.04.19-11.00.07.659_1000.jpk-qi-series;1000;3.98438e-06;-7.73438e-06;2.19374e-07;-0.0171664;;;;;;;
qi-data-2022.04.19-11.00.07.659_1001.jpk-qi-series;1001;4.45312e-06;-7.73438e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_1002.jpk-qi-series;1002;4.92187e-06;-7.73438e-06;2.80517e-07;-0.0269659;;;;;;;
qi-data-2022.04.19-11.00.07.659_1003.jpk-qi-series;1003;5.39063e-06;-7.73438e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_1004.jpk-qi-series;1004;5.85937e-06;-7.73438e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_1005.jpk-qi-series;1005;6.32813e-06;-7.73438e-06;;;;;;;;;
qi-data-2022.04.19-11.00.07.659_1006.jpk-qi-series;1006;6.79688e-06;-7.73438e-06;1.94295e-07;-0.0127785;;;;;;;
qi-data-2022.04.19-11.00.07.659_1007.jpk-qi-series;1007;7.26562e-06;-7.73438e-06;1.71643e-07;-0.00929455;5392.89;5.79148e-06;-1.31896e-10;;0.00000;0.00000;1.02601e-10
qi-data-2022.04.19-11.00.07.659_1008.jpk-qi-series;1008;7.73438e-06;-7.73438e-06;1.88804e-07;-0.0126348;562314;5.59423e-06;4.96979e-11;;0.00000;0.00000;5.16533e-11
qi-data-2022.04.19-11.00.07.659_1009.jpk-qi-series;1009;8.20312e-06;-7.73438e-06;1.81940e-07;-0.0115551;52770.5;5.68453e-06;-1.12579e-11;;0.00000;0.00000;3.69300e-11
qi-data-2022.04.19-11.00.07.659_1010.jpk-qi-series;1010;8.67187e-06;-7.73438e-06;1.54286e-07;-0.00710475;25990.9;5.89710e-06;1.11930e-11;;0.00000;0.00000;5.82954e-11
qi-data-2022.04.19-11.00.07.659_1011.jpk-qi-series;1011;9.14063e-06;-7.73438e-06;1.41653e-07;-0.00530377;21333.1;5.64154e-06;2.26114e-11;;0.00000;0.00000;9.17486e-11
qi-data-2022.04.19-11.00.07.659_1012.jpk-qi-series;1012;9.60937e-06;-7.73438e-06;1.20273e-07;-0.00201274;42079.8;5.31382e-06;1.62191e-10;;0.00000;0.00000;2.13300e-10
qi-data-2022.04.19-11.00.07.659_1013.jpk-qi-series;1013;1.00781e-05;-7.73438e-06;1.06074e-07;0.000227506;14266.6;5.92728e-06;-3.43354e-10;;0.00000;0.00000;1.19721e-09
qi-data-2022.04.19-11.00.07.659_1014.jpk-qi-series;1014;1.05469e-05;-7.73438e-06;9.44274e-08;0.00218679;44935.2;4.34326e-06;3.09731e-10;;0.00000;0.00000;5.00674e-10
qi-data-2022.04.19-11.00.07.659_1015.jpk-qi-series;1015;1.10156e-05;-7.73438e-06;9.17231e-08;0.00262207;73656.0;3.57918e-06;2.15198e-10;;0.00000;0.00000;4.41083e-10
qi-data-2022.04.19-11.00.07.659_1016.jpk-qi-series;1016;1.14844e-05;-7.73438e-06;9.12511e-08;0.00271406;69952.8;3.32193e-06;-1.79240e-10;;0.00000;0.00000;5.81435e-10
qi-data-2022.04.19-11.00.07.659_1017.jpk-qi-series;1017;1.19531e-05;-7.73438e-06;9.02501e-08;0.00287674;58561.7;2.94793e-06;-8.49305e-11;;0.00000;0.00000;5.47670e-10
qi-data-2022.04.19-11.00.07.659_1018.jpk-qi-series;1018;1.24219e-05;-7.73438e-06;9.09235e-08;0.00274101;110801;2.03406e-06;-1.08457e-10;;0.00000;0.00000;5.64244e-10
qi-data-2022.04.19-11.00.07.659_1019.jpk-qi-series;1019;1.28906e-05;-7.73438e-06;9.04000e-08;0.00283701;89570.9;1.76446e-06;-8.77146e-11;;0.00000;0.00000;5.43356e-10
qi-data-2022.04.19-11.00.07.659_1020.jpk-qi-series;1020;1.33594e-05;-7.73438e-06;8.95223e-08;0.00299944;52646.9;1.37044e-06;7.16524e-11;;0.00000;0.00000;8.22048e-10
qi-data-2022.04.19-11.00.07.659_1021.jpk-qi-series;1021;1.38281e-05;-7.73438e-06;9.01386e-08;0.00284965;5.90371e+06;-1.72319e-07;1.05983e-10;;0.00000;0.00000;8.84556e-10
qi-data-2022.04.19-11.00.07.659_1022.jpk-qi-series;1022;1.42969e-05;-7.73438e-06;8.96755e-08;0.00292502;8.74963e+06;-1.97586e-07;-1.58605e-10;;0.00000;0.00000;2.40170e-10
qi-data-2022.04.19-11.00.07.659_1023.jpk-qi-series;1023;1.47656e-05;-7.73438e-06;9.01620e-08;0.00282012;1.08538e+07;-2.11522e-07;-4.50702e-10;;0.00000;0.00000;4.08383e-10
qi-data-2022.04.19-11.00.07.659_1024.jpk-qi-series;1024;-1.47656e-05;-7.26562e-06;9.31199e-08;0.00248332;1.32235e+07;-1.76938e-07;-2.40495e-10;;0.00000;0.00000;2.21456e-10
qi-data-2022.04.19-11.00.07.659_1025.jpk-qi-series;1025;-1.42969e-05;-7.26562e-06;9.34250e-08;0.00292649;9.86722e+06;-1.76930e-07;-3.08424e-10;;0.00000;0.00000;2.92435e-10
