Filename;Position Index;X Position;Y Position;Baseline Offset [N];Baseline Slope [N/m];Young's Modulus [Pa];Contact Point [m];Baseline [N];Discontinuity Position;Discontinuity Width [m];Adhesion [N];ResidualRMS [N]
qi-data-2022.04.20-09.44.26.389_1747.jpk-qi-series;1747;-5.85938e-06;-2.10938e-06;8.62682e-08;0.00124285;1.31530e+09;-4.40839e-07;1.32772e-09;;0.00000;0.00000;4.16726e-09
qi-data-2022.04.20-09.44.26.389_1748.jpk-qi-series;1748;-5.39062e-06;-2.10938e-06;9.07528e-08;0.000198426;104598;1.60472e-06;-3.32583e-10;;0.00000;0.00000;6.43908e-10
qi-data-2022.04.20-09.44.26.389_1749.jpk-qi-series;1749;-4.92187e-06;-2.10938e-06;9.83483e-08;-3.02202e-05;65225.5;3.07019e-06;-1.03061e-09;;0.00000;0.00000;9.74416e-10
qi-data-2022.04.20-09.44.26.389_1750.jpk-qi-series;1750;-4.45313e-06;-2.10938e-06;1.19456e-07;-0.00346788;16114.9;4.69307e-06;-7.97965e-11;;0.00000;0.00000;1.71786e-10
qi-data-2022.04.20-09.44.26.389_1751.jpk-qi-series;1751;-3.98438e-06;-2.10938e-06;1.11118e-07;-0.00205743;2111.20;1.61907e-05;-1.03857e-08;;0.00000;0.00000;3.16155e-10
qi-data-2022.04.20-09.44.26.389_1752.jpk-qi-series;1752;-3.51562e-06;-2.10938e-06;8.34078e-08;0.00244075;57895.4;5.20394e-06;1.62547e-10;;0.00000;0.00000;2.18346e-10
qi-data-2022.04.20-09.44.26.389_1753.jpk-qi-series;1753;-3.04687e-06;-2.10938e-06;8.76188e-08;0.00165840;60867.6;5.13405e-06;-2.91999e-12;;0.00000;0.00000;1.74701e-10
qi-data-2022.04.20-09.44.26.389_1754.jpk-qi-series;1754;-2.57813e-06;-2.10938e-06;9.66824e-08;0.000223947;58953.3;5.02104e-06;2.62370e-11;;0.00000;0.00000;1.36570e-10
qi-data-2022.04.20-09.44.26.389_1755.jpk-qi-series;1755;-2.10938e-06;-2.10938e-06;9.57946e-08;0.000356440;32493.4;5.61205e-06;9.02024e-11;;0.00000;0.00000;2.09449e-10
qi-data-2022.04.20-09.44.26.389_1756.jpk-qi-series;1756;-1.64062e-06;-2.10938e-06;1.06883e-07;-0.00147303;33999.5;5.63710e-06;6.71923e-11;;0.00000;0.00000;1.14393e-10
qi-data-2022.04.20-09.44.26.389_1757.jpk-qi-series;1757;-1.17187e-06;-2.10938e-06;1.02738e-07;-0.000767463;43562.6;5.68894e-06;6.50943e-11;;0.00000;0.00000;9.73140e-11
qi-data-2022.04.20-09.44.26.389_1758.jpk-qi-series;1758;-7.03125e-07;-2.10938e-06;1.03010e-07;-0.000780265;48236.1;5.68747e-06;-6.54224e-12;;0.00000;0.00000;8.62602e-11
qi-data-2022.04.20-09.44.26.389_1759.jpk-qi-series;1759;-2.34375e-07;-2.10938e-06;1.28019e-07;-0.00472442;33110.6;5.90237e-06;3.20174e-11;;0.00000;0.00000;9.82830e-11
qi-data-2022.04.20-09.44.26.389_1760.jpk-qi-series;1760;2.34375e-07;-2.10938e-06;1.28291e-07;-0.00477697;43557.4;5.71192e-06;2.69486e-12;;0.00000;0.00000;7.53852e-11
qi-data-2022.04.20-09.44.26.389_1761.jpk-qi-series;1761;7.03125e-07;-2.10938e-06;1.23150e-07;-0.00390662;40520.2;5.99954e-06;-7.66400e-13;;0.00000;0.00000;6.80329e-11
qi-data-2022.04.20-09.44.26.389_1762.jpk-qi-series;1762;1.17187e-06;-2.10938e-06;1.45355e-07;-0.00730389;21692.7;5.92496e-06;5.08414e-11;;0.00000;0.00000;8.15942e-11
qi-data-2022.04.20-09.44.26.389_1763.jpk-qi-series;1763;1.64063e-06;-2.10938e-06;1.59813e-07;-0.00952166;23946.8;5.90099e-06;-6.49770e-11;;0.00000;0.00000;9.19687e-11
qi-data-2022.04.20-09.44.26.389_1764.jpk-qi-series;1764;2.10937e-06;-2.10938e-06;1.59382e-07;-0.00934412;27002.2;5.88918e-06;7.04901e-12;;0.00000;0.00000;5.91306e-11
qi-data-2022.04.20-09.44.26.389_1765.jpk-qi-series;1765;2.57813e-06;-2.10938e-06;1.48911e-07;-0.00769162;34004.6;6.13062e-06;9.57666e-12;;0.00000;0.00000;8.03685e-11
qi-data-2022.04.20-09.44.26.389_1766.jpk-qi-series;1766;3.04688e-06;-2.10938e-06;1.63141e-07;-0.00996282;34473.4;5.94120e-06;-8.56369e-11;;0.00000;0.00000;8.84242e-11
qi-data-2022.04.20-09.44.26.389_1767.jpk-qi-series;1767;3.51562e-06;-2.10938e-06;1.41646e-07;-0.00642995;29625.9;6.02398e-06;-2.73343e-11;;0.00000;0.00000;8.60256e-11
qi-data-2022.04.20-09.44.26.389_1768.jpk-qi-series;1768;3.98438e-06;-2.10938e-06;1.36841e-07;-0.00585936;39259.3;6.02988e-06;1.13282e-11;;0.00000;0.00000;7.84092e-11
qi-data-2022.04.20-09.44.26.389_1769.jpk-qi-series;1769;4.45312e-06;-2.10938e-06;1.27046e-07;-0.00438263;61512.2;5.54864e-06;-2.22195e-10;;0.00000;0.00000;3.37671e-10
qi-data-2022.04.20-09.44.26.389_1770.jpk-qi-series;1770;4.92187e-06;-2.10938e-06;9.83013e-08;3.59407e-05;48568.2;5.81151e-06;4.18285e-11;;0.00000;0.00000;1.02995e-10
qi-data-2022.04.20-09.44.26.389_1771.jpk-qi-series;1771;5.39063e-06;-2.10938e-06;9.45214e-08;0.000611327;59834.0;5.58011e-06;5.18700e-11;;0.00000;0.00000;1.42110e-10
qi-data-2022.04.20-09.44.26.389_1772.jpk-qi-series;1772;5.85937e-06;-2.10938e-06;8.70828e-08;0.00181488;48626.7;5.53905e-06;6.50890e-11;;0.00000;0.00000;1.23776e-10
qi-data-2022.04.20-09.44.26.389_1773.jpk-qi-series;1773;6.32813e-06;-2.10938e-06;8.49926e-08;0.00216712;55178.1;5.04001e-06;8.60641e-11;;0.00000;0.00000;2.88654e-10
qi-data-2022.04.20-09.44.26.389_1774.jpk-qi-series;1774;6.79688e-06;-2.10938e-06;8.24277e-08;0.00261351;19803.1;5.40795e-06;-2.99185e-10;;0.00000;0.00000;1.26288e-09
qi-data-2022.04.20-09.44.26.389_1775.jpk-qi-series;1775;7.26562e-06;-2.10938e-06;7.98871e-08;0.00303005;22375.6;4.15692e-06;3.22023e-11;;0.00000;0.00000;4.36040e-10
qi-data-2022.04.20-09.44.26.389_1776.jpk-qi-series;1776;7.73438e-06;-2.10938e-06;7.88667e-08;0.00316711;28397.8;3.14664e-06;9.47728e-11;;0.00000;0.00000;3.37045e-10
qi-data-2022.04.20-09.44.26.389_1777.jpk-qi-series;1777;8.20312e-06;-2.10938e-06;7.90391e-08;0.00296274;29981.9;2.31819e-06;8.63111e-11;;0.00000;0.00000;3.98623e-10
qi-data-2022.04.20-09.44.26.389_1778.jpk-qi-series;1778;8.67187e-06;-2.10938e-06;7.92286e-08;0.00294897;17627.5;2.05532e-06;-1.00166e-10;;0.00000;0.00000;5.98180e-10
qi-data-2022.04.20-09.44.26.389_1779.jpk-qi-series;1779;9.14063e-06;-2.10938e-06;7.87845e-08;0.00306737;5.83737e+08;-4.28475e-07;1.79988e-10;;0.00000;0.00000;8.95854e-10
qi-data-2022.04.20-09.44.26.389_1780.jpk-qi-series;1780;9.60937e-06;-2.10938e-06;7.93924e-08;0.00293546;1.66709e+09;-4.32436e-07;-5.07970e-10;;0.00000;0.00000;4.29030e-10
qi-data-2022.04.20-09.44.26.389_1781.jpk-qi-series;1781;1.00781e-05;-2.10938e-06;7.89873e-08;0.00308588;1.59731e+09;-4.33792e-07;-3.94162e-10;;0.00000;0.00000;4.14485e-10
qi-data-2022.04.20-09.44.26.389_1782.jpk-qi-series;1782;1.05469e-05;-2.10938e-06;7.91886e-08;0.00312269;1.32774e+09;-4.33234e-07;-4.47168e-10;;0.00000;0.00000;4.49961e-10
qi-data-2022.04.20-09.44.26.389_1783.jpk-qi-series;1783;1.10156e-05;-2.10938e-06;7.89651e-08;0.00313964;1.58462e+09;-4.32166e-07;-3.33350e-10;;0.00000;0.00000;4.50044e-10
qi-data-2022.04.20-09.44.26.389_1784.jpk-qi-series;1784;1.14844e-05;-2.10938e-06;7.93698e-08;0.00303086;1.20254e+09;-4.31819e-07;-5.30363e-10;;0.00000;0.00000;5.85260e-10
qi-data-2022.04.20-09.44.26.389_1785.jpk-qi-series;1785;1.19531e-05;-2.10938e-06;7.90330e-08;0.00314391;1.47581e+09;-4.34201e-07;-2.75183e-10;;0.00000;0.00000;4.60720e-10
qi-data-2022.04.20-09.44.26.389_1786.jpk-qi-series;1786;1.24219e-05;-2.10938e-06;8.00239e-08;0.00288777;1.44282e+09;-4.32566e-07;-8.04531e-10;;0.00000;0.00000;7.81063e-10
qi-data-2022.04.20-09.44.26.389_1787.jpk-qi-series;1787;1.28906e-05;-2.10938e-06;7.98984e-08;0.00291256;1.81045e+09;-4.36072e-07;-7.82937e-10;;0.00000;0.00000;7.61151e-10
qi-data-2022.04.20-09.44.26.389_1788.jpk-qi-series;1788;1.33594e-05;-2.10938e-06;8.01188e-08;0.00291763;1.35981e+09;-4.37421e-07;-6.90714e-10;;0.00000;0.00000;7.16435e-10
qi-data-2022.04.20-09.44.26.389_1789.jpk-qi-series;1789;1.38281e-05;-2.10938e-06;8.02332e-08;0.00295039;1.72535e+09;-4.35130e-07;-7.15779e-10;;0.00000;0.00000;7.78626e-10
qi-data-2022.04.20-09.44.26.389_1790.jpk-qi-series;1790;1.42969e-05;-2.10938e-06;7.98993e-08;0.00300962;1.12007e+09;-4.33641e-07;-6.42006e-10;;0.00000;0.00000;6.26354e-10
qi-data-2022.04.20-09.44.26.389_1791.jpk-qi-series;1791;1.47656e-05;-2.10938e-06;8.06524e-08;0.00280911;1.33778e+09;-4.33800e-07;-8.91120e-10;;0.00000;0.00000;8.65633e-10
qi-data-2022.04.20-09.44.26.389_1792.jpk-qi-series;1792;-1.47656e-05;-1.64062e-06;7.79535e-08;0.00370781;5.51605e+08;-4.18819e-07;-7.12986e-11;;0.00000;0.00000;2.56085e-10
qi-data-2022.04.20-09.44.26.389_1793.jpk-qi-series;1793;-1.42969e-05;-1.64062e-06;7.98231e-08;0.00306170;1.38110e+09;-4.18394e-07;-8.06237e-10;;0.00000;0.00000;8.17301e-10
qi-data-2022.04.20-09.44.26.389_1794.jpk-qi-series;1794;-1.38281e-05;-1.64062e-06;7.96618e-08;0.00317275;1.82465e+09;-4.18510e-07;-7.84431e-10;;0.00000;0.00000;7.96878e-10
qi-data-2022.04.20-09.44.26.389_1795.jpk-qi-series;1795;-1.33594e-05;-1.64062e-06;7.90649e-08;0.00326528;1.46226e+09;-4.18280e-07;-5.05552e-10;;0.00000;0.00000;5.90509e-10
qi-data-2022.04.20-09.44.26.389_1796.jpk-qi-series;1796;-1.28906e-05;-1.64062e-06;7.97644e-08;0.00311175;1.57674e+09;-4.22617e-07;-8.71015e-10;;0.00000;0.00000;8.47122e-10
qi-data-2022.04.20-09.44.26.389_1797.jpk-qi-series;1797;-1.24219e-05;-1.64062e-06;8.01325e-08;0.00299685;1.16150e+09;-4.20588e-07;-1.01066e-09;;0.00000;0.00000;9.94088e-10
qi-data-2022.04.20-09.44.26.389_1798.jpk-qi-series;1798;-1.19531e-05;-1.64062e-06;8.01425e-08;0.00301458;1.42315e+09;-4.23250e-07;-1.03692e-09;;0.00000;0.00000;9.84715e-10
qi-data-2022.04.20-09.44.26.389_1799.jpk-qi-series;1799;-1.14844e-05;-1.64062e-06;7.99092e-08;0.00308939;1.37687e+09;-4.22998e-07;-8.61368e-10;;0.00000;0.00000;8.66282e-10
qi-data-2022.04.20-09.44.26.389_1800.jpk-qi-series;1800;-1.10156e-05;-1.64062e-06;8.02751e-08;0.00296776;1.51987e+09;-4.21233e-07;-1.16921e-09;;0.00000;0.00000;1.06294e-09
qi-data-2022.04.20-09.44.26.389_1801.jpk-qi-series;1801;-1.05469e-05;-1.64062e-06;8.02132e-08;0.00293038;1.58995e+09;-4.22975e-07;-1.12415e-09;;0.00000;0.00000;1.06114e-09
qi-data-2022.04.20-09.44.26.389_1802.jpk-qi-series;1802;-1.00781e-05;-1.64062e-06;8.04328e-08;0.00295544;1.43344e+09;-4.23683e-07;-1.08827e-09;;0.00000;0.00000;1.03372e-09
qi-data-2022.04.20-09.44.26.389_1803.jpk-qi-series;1803;-9.60937e-06;-1.64062e-06;7.98615e-08;0.00306104;1.21195e+09;-4.23781e-07;-9.93799e-10;;0.00000;0.00000;9.22886e-10
qi-data-2022.04.20-09.44.26.389_1804.jpk-qi-series;1804;-9.14063e-06;-1.64062e-06;7.94029e-08;0.00310502;1.80291e+09;-4.25706e-07;-8.33205e-10;;0.00000;0.00000;8.29217e-10
qi-data-2022.04.20-09.44.26.389_1805.jpk-qi-series;1805;-8.67187e-06;-1.64062e-06;8.00159e-08;0.00296730;1.72751e+09;-4.25431e-07;-1.07634e-09;;0.00000;0.00000;1.03950e-09
qi-data-2022.04.20-09.44.26.389_1806.jpk-qi-series;1806;-8.20313e-06;-1.64062e-06;8.03219e-08;0.00288563;1.63520e+09;-4.24446e-07;-1.21068e-09;;0.00000;0.00000;1.12648e-09
qi-data-2022.04.20-09.44.26.389_1807.jpk-qi-series;1807;-7.73438e-06;-1.64062e-06;8.00991e-08;0.00293709;1.42991e+09;-4.25900e-07;-1.20622e-09;;0.00000;0.00000;1.11671e-09
qi-data-2022.04.20-09.44.26.389_1808.jpk-qi-series;1808;-7.26562e-06;-1.64062e-06;7.96118e-08;0.00298489;1.15105e+09;-4.26560e-07;-9.68303e-10;;0.00000;0.00000;9.03254e-10
qi-data-2022.04.20-09.44.26.389_1809.jpk-qi-series;1809;-6.79687e-06;-1.64062e-06;8.00508e-08;0.00291321;1.08622e+09;-4.31842e-07;-9.93858e-10;;0.00000;0.00000;9.07865e-10
qi-data-2022.04.20-09.44.26.389_1810.jpk-qi-series;1810;-6.32813e-06;-1.64062e-06;7.99325e-08;0.00295911;1.55566e+09;-4.36136e-07;-5.77684e-10;;0.00000;0.00000;6.69057e-10
qi-data-2022.04.20-09.44.26.389_1811.jpk-qi-series;1811;-5.85938e-06;-1.64062e-06;8.20517e-08;0.00244484;1.68708e+09;-4.37159e-07;5.38698e-10;;0.00000;0.00000;1.47600e-09
qi-data-2022.04.20-09.44.26.389_1812.jpk-qi-series;1812;-5.39062e-06;-1.64062e-06;8.67659e-08;0.00134230;1.66037e+09;-4.33578e-07;-5.57271e-10;;0.00000;0.00000;2.66785e-09
qi-data-2022.04.20-09.44.26.389_1813.jpk-qi-series;1813;-4.92187e-06;-1.64062e-06;9.43878e-08;-0.000337269;37981.5;2.27884e-06;3.44791e-12;;0.00000;0.00000;5.16332e-10
qi-data-2022.04.20-09.44.26.389_1814.jpk-qi-series;1814;-4.45313e-06;-1.64062e-06;9.85022e-08;0.000101885;51723.4;3.03315e-06;-1.86777e-09;;0.00000;0.00000;1.50918e-09
qi-data-2022.04.20-09.44.26.389_1815.jpk-qi-series;1815;-3.98438e-06;-1.64062e-06;9.66585e-08;0.000652695;32902.5;5.86399e-06;-3.56548e-11;;0.00000;0.00000;2.14476e-10
qi-data-2022.04.20-09.44.26.389_1816.jpk-qi-series;1816;-3.51562e-06;-1.64062e-06;9.36607e-08;0.000770814;33737.2;5.48058e-06;7.12384e-11;;0.00000;0.00000;2.71142e-10
qi-data-2022.04.20-09.44.26.389_1817.jpk-qi-series;1817;-3.04687e-06;-1.64062e-06;8.87838e-08;0.00151893;43835.3;5.47686e-06;7.47802e-11;;0.00000;0.00000;1.74252e-10
qi-data-2022.04.20-09.44.26.389_1818.jpk-qi-series;1818;-2.57813e-06;-1.64062e-06;9.19066e-08;0.00108890;37731.3;5.63792e-06;1.13225e-10;;0.00000;0.00000;3.20327e-10
qi-data-2022.04.20-09.44.26.389_1819.jpk-qi-series;1819;-2.10938e-06;-1.64062e-06;1.11167e-07;-0.00192736;45156.1;5.43323e-06;1.23736e-11;;0.00000;0.00000;8.13193e-11
qi-data-2022.04.20-09.44.26.389_1820.jpk-qi-series;1820;-1.64062e-06;-1.64062e-06;1.06155e-07;-0.00121001;40457.1;5.65148e-06;3.13023e-11;;0.00000;0.00000;1.11566e-10
qi-data-2022.04.20-09.44.26.389_1821.jpk-qi-series;1821;-1.17187e-06;-1.64062e-06;1.04581e-07;-0.00103190;49074.0;5.80201e-06;3.40011e-11;;0.00000;0.00000;1.03995e-10
qi-data-2022.04.20-09.44.26.389_1822.jpk-qi-series;1822;-7.03125e-07;-1.64062e-06;1.10711e-07;-0.00195202;44234.9;5.88745e-06;-9.33755e-12;;0.00000;0.00000;7.48041e-11
qi-data-2022.04.20-09.44.26.389_1823.jpk-qi-series;1823;-2.34375e-07;-1.64062e-06;1.24455e-07;-0.00412496;37691.6;6.05101e-06;-1.19675e-11;;0.00000;0.00000;7.01242e-11
qi-data-2022.04.20-09.44.26.389_1824.jpk-qi-series;1824;2.34375e-07;-1.64062e-06;1.33542e-07;-0.00555566;32180.8;5.95261e-06;1.94762e-11;;0.00000;0.00000;7.51105e-11
qi-data-2022.04.20-09.44.26.389_1825.jpk-qi-series;1825;7.03125e-07;-1.64062e-06;1.37869e-07;-0.00610961;35767.5;5.97533e-06;1.98445e-11;;0.00000;0.00000;7.77718e-11
qi-data-2022.04.20-09.44.26.389_1826.jpk-qi-series;1826;1.17187e-06;-1.64062e-06;1.56108e-07;-0.00889622;25166.9;5.92879e-06;-1.03732e-11;;0.00000;0.00000;6.76877e-11
qi-data-2022.04.20-09.44.26.389_1827.jpk-qi-series;1827;1.64063e-06;-1.64062e-06;1.87447e-07;-0.0137055;;;;;;;
qi-data-2022.04.20-09.44.26.389_1828.jpk-qi-series;1828;2.10937e-06;-1.64062e-06;1.81627e-07;-0.0125537;;;;;;;
qi-data-2022.04.20-09.44.26.389_1829.jpk-qi-series;1829;2.57813e-06;-1.64062e-06;1.92815e-07;-0.0140400;939848;6.13703e-06;-9.04874e-12;;0.00000;0.00000;7.22426e-11
qi-data-2022.04.20-09.44.26.389_1830.jpk-qi-series;1830;3.04688e-06;-1.64062e-06;2.14197e-07;-0.0174680;;;;;;;
qi-data-2022.04.20-09.44.26.389_1831.jpk-qi-series;1831;3.51562e-06;-1.64062e-06;2.30687e-07;-0.0200518;;;;;;;
qi-data-2022.04.20-09.44.26.389_1832.jpk-qi-series;1832;3.98438e-06;-1.64062e-06;6.21804e-08;0.00709671;7.56771e+06;6.23943e-06;-7.55965e-12;;0.00000;0.00000;1.80919e-11
qi-data-2022.04.20-09.44.26.389_1833.jpk-qi-series;1833;4.45312e-06;-1.64062e-06;1.38611e-07;-0.00609340;44916.5;5.70257e-06;-4.35985e-11;;0.00000;0.00000;7.95760e-11
qi-data-2022.04.20-09.44.26.389_1834.jpk-qi-series;1834;4.92187e-06;-1.64062e-06;1.17865e-07;-0.00296375;34737.6;5.71254e-06;5.33286e-11;;0.00000;0.00000;8.38209e-11
qi-data-2022.04.20-09.44.26.389_1835.jpk-qi-series;1835;5.39063e-06;-1.64062e-06;1.04453e-07;-0.000988265;54849.2;5.72484e-06;1.66832e-11;;0.00000;0.00000;9.50252e-11
qi-data-2022.04.20-09.44.26.389_1836.jpk-qi-series;1836;5.85937e-06;-1.64062e-06;9.62610e-08;0.000239098;45749.4;5.73038e-06;3.11720e-11;;0.00000;0.00000;8.86319e-11
qi-data-2022.04.20-09.44.26.389_1837.jpk-qi-series;1837;6.32813e-06;-1.64062e-06;9.46114e-08;0.000508248;37986.3;5.23943e-06;9.62902e-11;;0.00000;0.00000;1.59966e-10
qi-data-2022.04.20-09.44.26.389_1838.jpk-qi-series;1838;6.79688e-06;-1.64062e-06;8.79515e-08;0.00159212;30294.0;4.90202e-06;-1.18434e-10;;0.00000;0.00000;3.58822e-10
qi-data-2022.04.20-09.44.26.389_1839.jpk-qi-series;1839;7.26562e-06;-1.64062e-06;8.27159e-08;0.00245742;23638.0;4.62889e-06;-9.58639e-11;;0.00000;0.00000;4.89396e-10
qi-data-2022.04.20-09.44.26.389_1840.jpk-qi-series;1840;7.73438e-06;-1.64062e-06;8.12571e-08;0.00273061;22465.7;3.87940e-06;-3.40900e-11;;0.00000;0.00000;5.01688e-10
qi-data-2022.04.20-09.44.26.389_1841.jpk-qi-series;1841;8.20312e-06;-1.64062e-06;7.87210e-08;0.00319668;20041.5;3.35552e-06;1.64625e-10;;0.00000;0.00000;5.91160e-10
qi-data-2022.04.20-09.44.26.389_1842.jpk-qi-series;1842;8.67187e-06;-1.64062e-06;7.94319e-08;0.00286331;16233.7;2.09455e-06;-3.83611e-11;;0.00000;0.00000;6.15650e-10
qi-data-2022.04.20-09.44.26.389_1843.jpk-qi-series;1843;9.14063e-06;-1.64062e-06;7.92271e-08;0.00287479;5.47788e+08;-4.27576e-07;2.53012e-10;;0.00000;0.00000;1.13007e-09
qi-data-2022.04.20-09.44.26.389_1844.jpk-qi-series;1844;9.60937e-06;-1.64062e-06;7.91376e-08;0.00293398;1.22204e+09;-4.31566e-07;-6.80993e-10;;0.00000;0.00000;5.66231e-10
qi-data-2022.04.20-09.44.26.389_1845.jpk-qi-series;1845;1.00781e-05;-1.64062e-06;7.88954e-08;0.00298925;1.39064e+09;-4.31908e-07;-8.95589e-10;;0.00000;0.00000;7.68411e-10
qi-data-2022.04.20-09.44.26.389_1846.jpk-qi-series;1846;1.05469e-05;-1.64062e-06;7.89836e-08;0.00297130;1.95868e+09;-4.29901e-07;-9.60998e-10;;0.00000;0.00000;9.37373e-10
qi-data-2022.04.20-09.44.26.389_1847.jpk-qi-series;1847;1.10156e-05;-1.64062e-06;7.94719e-08;0.00282578;1.53396e+09;-4.29386e-07;-1.23516e-09;;0.00000;0.00000;1.14409e-09
qi-data-2022.04.20-09.44.26.389_1848.jpk-qi-series;1848;1.14844e-05;-1.64062e-06;7.90928e-08;0.00290414;1.51653e+09;-4.28563e-07;-1.02212e-09;;0.00000;0.00000;9.98229e-10
qi-data-2022.04.20-09.44.26.389_1849.jpk-qi-series;1849;1.19531e-05;-1.64062e-06;7.89882e-08;0.00296080;1.41896e+09;-4.28750e-07;-9.11544e-10;;0.00000;0.00000;8.74943e-10
qi-data-2022.04.20-09.44.26.389_1850.jpk-qi-series;1850;1.24219e-05;-1.64062e-06;7.91420e-08;0.00290824;2.01240e+09;-4.32312e-07;-1.03923e-09;;0.00000;0.00000;9.94889e-10
qi-data-2022.04.20-09.44.26.389_1851.jpk-qi-series;1851;1.28906e-05;-1.64062e-06;7.95789e-08;0.00281848;1.64208e+09;-4.33957e-07;-1.19268e-09;;0.00000;0.00000;1.10642e-09
qi-data-2022.04.20-09.44.26.389_1852.jpk-qi-series;1852;1.33594e-05;-1.64062e-06;7.92115e-08;0.00290179;2.05244e+09;-4.33398e-07;-9.53868e-10;;0.00000;0.00000;9.18098e-10
qi-data-2022.04.20-09.44.26.389_1853.jpk-qi-series;1853;1.38281e-05;-1.64062e-06;7.92563e-08;0.00290961;1.68342e+09;-4.28403e-07;-9.00778e-10;;0.00000;0.00000;8.86150e-10
qi-data-2022.04.20-09.44.26.389_1854.jpk-qi-series;1854;1.42969e-05;-1.64062e-06;7.96117e-08;0.00282015;1.93042e+09;-4.32593e-07;-1.17297e-09;;0.00000;0.00000;1.09783e-09
qi-data-2022.04.20-09.44.26.389_1855.jpk-qi-series;1855;1.47656e-05;-1.64062e-06;7.91980e-08;0.00292515;1.45634e+09;-4.30093e-07;-7.67115e-10;;0.00000;0.00000;7.89831e-10
qi-data-2022.04.20-09.44.26.389_1856.jpk-qi-series;1856;-1.47656e-05;-1.17187e-06;7.89177e-08;0.00301812;6.91004e+08;-4.18120e-07;-3.59341e-10;;0.00000;0.00000;3.87176e-10
qi-data-2022.04.20-09.44.26.389_1857.jpk-qi-series;1857;-1.42969e-05;-1.17187e-06;8.10502e-08;0.00293500;1.29548e+09;-4.16880e-07;-9.91668e-10;;0.00000;0.00000;9.97502e-10
qi-data-2022.04.20-09.44.26.389_1858.jpk-qi-series;1858;-1.38281e-05;-1.17187e-06;8.00443e-08;0.00320613;1.42422e+09;-4.15997e-07;-6.20028e-10;;0.00000;0.00000;6.45211e-10
qi-data-2022.04.20-09.44.26.389_1859.jpk-qi-series;1859;-1.33594e-05;-1.17187e-06;8.03717e-08;0.00311027;1.19276e+09;-4.17525e-07;-7.31944e-10;;0.00000;0.00000;7.40520e-10
qi-data-2022.04.20-09.44.26.389_1860.jpk-qi-series;1860;-1.28906e-05;-1.17187e-06;8.02960e-08;0.00312931;1.62974e+09;-4.19919e-07;-7.78912e-10;;0.00000;0.00000;7.63762e-10
qi-data-2022.04.20-09.44.26.389_1861.jpk-qi-series;1861;-1.24219e-05;-1.17187e-06;8.02825e-08;0.00306244;1.46133e+09;-4.20045e-07;-7.71539e-10;;0.00000;0.00000;7.89333e-10
qi-data-2022.04.20-09.44.26.389_1862.jpk-qi-series;1862;-1.19531e-05;-1.17187e-06;8.03076e-08;0.00309278;1.53615e+09;-4.21600e-07;-7.79016e-10;;0.00000;0.00000;8.16745e-10
qi-data-2022.04.20-09.44.26.389_1863.jpk-qi-series;1863;-1.14844e-05;-1.17187e-06;8.05639e-08;0.00299676;1.78644e+09;-4.22453e-07;-9.34128e-10;;0.00000;0.00000;9.25846e-10
qi-data-2022.04.20-09.44.26.389_1864.jpk-qi-series;1864;-1.10156e-05;-1.17187e-06;8.05887e-08;0.00300677;1.77978e+09;-4.21518e-07;-8.78686e-10;;0.00000;0.00000;8.77987e-10
qi-data-2022.04.20-09.44.26.389_1865.jpk-qi-series;1865;-1.05469e-05;-1.17187e-06;8.03768e-08;0.00309310;1.51812e+09;-4.19863e-07;-8.41546e-10;;0.00000;0.00000;8.21295e-10
qi-data-2022.04.20-09.44.26.389_1866.jpk-qi-series;1866;-1.00781e-05;-1.17187e-06;8.05125e-08;0.00303910;1.60593e+09;-4.21524e-07;-9.05241e-10;;0.00000;0.00000;8.82252e-10
qi-data-2022.04.20-09.44.26.389_1867.jpk-qi-series;1867;-9.60937e-06;-1.17187e-06;8.03116e-08;0.00303914;1.88137e+09;-4.23877e-07;-8.95935e-10;;0.00000;0.00000;8.68563e-10
qi-data-2022.04.20-09.44.26.389_1868.jpk-qi-series;1868;-9.14063e-06;-1.17187e-06;8.02992e-08;0.00307502;1.31966e+09;-4.23732e-07;-8.08961e-10;;0.00000;0.00000;7.90230e-10
qi-data-2022.04.20-09.44.26.389_1869.jpk-qi-series;1869;-8.67187e-06;-1.17187e-06;8.07582e-08;0.00296187;1.36706e+09;-4.25038e-07;-1.08007e-09;;0.00000;0.00000;1.02883e-09
qi-data-2022.04.20-09.44.26.389_1870.jpk-qi-series;1870;-8.20313e-06;-1.17187e-06;8.08336e-08;0.00290620;1.50424e+09;-4.22928e-07;-1.10899e-09;;0.00000;0.00000;1.02857e-09
qi-data-2022.04.20-09.44.26.389_1871.jpk-qi-series;1871;-7.73438e-06;-1.17187e-06;8.05486e-08;0.00297269;1.55218e+09;-4.24476e-07;-9.38255e-10;;0.00000;0.00000;8.87529e-10
qi-data-2022.04.20-09.44.26.389_1872.jpk-qi-series;1872;-7.26562e-06;-1.17187e-06;8.10967e-08;0.00286011;1.20930e+09;-4.27952e-07;-1.17662e-09;;0.00000;0.00000;1.09740e-09
qi-data-2022.04.20-09.44.26.389_1873.jpk-qi-series;1873;-6.79687e-06;-1.17187e-06;7.96828e-08;0.00321142;1.35646e+09;-4.30337e-07;-6.05285e-10;;0.00000;0.00000;6.32306e-10
qi-data-2022.04.20-09.44.26.389_1874.jpk-qi-series;1874;-6.32813e-06;-1.17187e-06;8.12392e-08;0.00282275;1.31360e+09;-4.32124e-07;-8.57048e-10;;0.00000;0.00000;7.11639e-10
